max,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
8,1,delta::BE::NoTable,write,0.566237,10.542419000000002,0.0294064263418731,10.523222,10.53068,10.543597
8,1,delta::LE::Table,write,0.565694,8.121862,0.03400586501472946,8.093847,8.096555,8.141305
8,1,delta::LE::NoTable,write,0.566288,10.309199363636365,0.004795170930691319,10.306514,10.307472,10.307805
8,1,delta_gamma::BE::Table,write,0.566391,6.826296636363637,0.02938316347935577,6.790638,6.834179,6.836471
8,1,delta_gamma::BE::NoTable,write,0.565978,7.252486272727272,0.011549073279626482,7.244263,7.24843,7.254513
8,1,delta_gamma::LE::Table,write,0.566726,6.731675454545455,0.020827453009735312,6.717471,6.718762,6.731221
8,1,delta_gamma::LE::NoTable,write,0.566888,7.178569454545455,0.01844425064546497,7.171096,7.172263,7.173929
8,2,unary::BE::NoTable,write,0.996112,3.313737272727273,0.15562815325389617,3.155806,3.290972,3.348056
8,2,unary::BE::Table,write,0.995996,3.707172818181818,0.019239460298138215,3.698305,3.700681,3.704638
8,2,unary::LE::NoTable,write,0.996062,2.876350818181818,0.026213676868452378,2.86743,2.868306,2.869638
8,2,unary::LE::Table,write,0.996103,3.655669,0.0015336690646941963,3.654263,3.65593,3.656639
8,2,gamma::BE::NoTable,write,0.92809,7.478354727272728,0.025032529692745442,7.470597,7.471097,7.471806
8,2,gamma::BE::Table,write,0.928795,3.572373363636364,0.0016043935472774033,3.570638,3.572305,3.573763
8,2,gamma::LE::NoTable,write,0.92854,7.588135000000001,0.10424360297783276,7.467056,7.641597,7.681764
8,2,gamma::LE::Table,write,0.928302,3.5290554545454547,0.0024713514263915186,3.527055,3.528347,3.531097
8,2,zeta3::BE::NoTable,write,0.417947,11.54133572727273,0.03544230069307284,11.519972,11.528931,11.541806
8,2,zeta3::BE::Table,write,0.418014,10.44357409090909,0.04612522373377622,10.424013,10.431389,10.442972
8,2,zeta3::LE::NoTable,write,0.417695,11.37696809090909,0.040272348954225476,11.356389,11.360514,11.368055
8,2,zeta3::LE::Table,write,0.416764,10.428797545454545,0.045127128267514784,10.420847,10.431305,10.435722
8,2,delta::BE::Table,write,0.56618,8.363070454545454,0.06583074751263837,8.32068,8.341597,8.37368
8,2,delta::BE::NoTable,write,0.566794,10.272611909090912,0.007405911685330907,10.265555,10.272638,10.276513
8,2,delta::LE::Table,write,0.566719,8.126812818181818,0.011378268381596454,8.124888,8.126013,8.126931
8,2,delta::LE::NoTable,write,0.565427,10.187664999999997,0.01912524393047027,10.177513,10.181972,10.18568
8,2,delta_gamma::BE::Table,write,0.566599,6.992963272727272,0.027809945983733597,6.964554,7.000513,7.004137
8,2,delta_gamma::BE::NoTable,write,0.566594,7.335649090909092,0.009308962213421547,7.331387,7.33243,7.332763
8,2,delta_gamma::LE::Table,write,0.566062,6.835652727272728,0.003360256361973246,6.834138,6.836679,6.836971
8,2,delta_gamma::LE::NoTable,write,0.56594,7.305489727272728,0.016891282326045698,7.295346,7.296262,7.296929
16,1,unary::BE::NoTable,write,0.999987,3.330699363636364,0.16610939504632077,3.155805,3.289181,3.430513
16,1,unary::BE::Table,write,0.999989,3.718381090909091,0.014482279913428967,3.710389,3.712764,3.71468
16,1,unary::LE::NoTable,write,0.999985,2.8569947272727276,0.004917595816878538,2.853014,2.85593,2.859014
16,1,unary::LE::Table,write,0.999986,3.617476090909091,0.004987852452800641,3.612597,3.617806,3.618889
16,1,gamma::BE::NoTable,write,0.963023,7.687343272727272,0.011060867715427325,7.680264,7.683055,7.685264
16,1,gamma::BE::Table,write,0.963364,3.484354818181818,0.0058276722251374025,3.480014,3.482638,3.485347
16,1,gamma::LE::NoTable,write,0.963258,7.660320454545454,0.045689566415897644,7.639472,7.641138,7.642514
16,1,gamma::LE::Table,write,0.963427,3.4227149090909093,0.015614620216031851,3.413597,3.415181,3.421181
16,1,zeta3::BE::NoTable,write,0.489904,11.601032636363636,0.02667141702749516,11.574847,11.598806,11.61068
16,1,zeta3::BE::Table,write,0.489333,9.817142636363634,0.024993084560624816,9.785264,9.823722,9.830139
16,1,zeta3::LE::NoTable,write,0.488776,11.389043818181818,0.0550003381822662,11.344763,11.363764,11.39193
16,1,zeta3::LE::Table,write,0.489348,9.536112090909091,0.017053219546200423,9.525014,9.534722,9.539638
16,1,delta::BE::Table,write,0.642411,7.52345690909091,0.02117477376717179,7.516097,7.519472,7.52318
16,1,delta::BE::NoTable,write,0.642772,10.524149909090909,0.012032615455124974,10.513139,10.522097,10.528222
16,1,delta::LE::Table,write,0.642918,7.261403727272728,0.013445851613720151,7.256264,7.257889,7.258097
16,1,delta::LE::NoTable,write,0.642249,10.322138818181816,0.020704311617719656,10.309722,10.319056,10.32218
16,1,delta_gamma::BE::Table,write,0.64267,6.176555545454545,0.021044369795095635,6.156139,6.182306,6.184264
16,1,delta_gamma::BE::NoTable,write,0.642834,7.240112181818182,0.011090254954852751,7.233097,7.238056,7.240805
16,1,delta_gamma::LE::Table,write,0.642743,6.086457090909091,0.0009591446663090278,6.085556,6.086972,6.087139
16,1,delta_gamma::LE::NoTable,write,0.642208,7.164399909090909,0.005254830453107697,7.160263,7.16493,7.167222
16,2,unary::BE::NoTable,write,0.999988,3.3272975454545453,0.1613778234630543,3.158805,3.28643,3.41218
16,2,unary::BE::Table,write,0.999989,3.6706119999999993,0.0037527578658901675,3.66668,3.669639,3.673305
16,2,unary::LE::NoTable,write,0.999988,2.8700780000000004,0.009839764224817586,2.864639,2.865888,2.870514
16,2,unary::LE::Table,write,0.999986,3.681335818181819,0.004624774779774442,3.677847,3.681306,3.682597
16,2,gamma::BE::NoTable,write,0.962882,7.615013636363636,0.027787248526159474,7.598139,7.601722,7.608139
16,2,gamma::BE::Table,write,0.962928,3.455938181818182,0.020465948459908654,3.443556,3.446347,3.448847
16,2,gamma::LE::NoTable,write,0.963237,7.637646272727272,0.012294998211393961,7.630139,7.632639,7.633555
16,2,gamma::LE::Table,write,0.963254,3.397703090909091,0.0027052669537235836,3.395264,3.396222,3.399514
16,2,zeta3::BE::NoTable,write,0.489095,11.557362090909091,0.019833510004306075,11.53668,11.551222,11.574431
16,2,zeta3::BE::Table,write,0.489832,9.721221818181817,0.03030125973888928,9.704597,9.707847,9.719847
16,2,zeta3::LE::NoTable,write,0.48864,11.377104818181818,0.020753659440292605,11.363806,11.366097,11.379056
16,2,zeta3::LE::Table,write,0.489161,9.563619818181818,0.02205221322143529,9.543056,9.566722,9.569263
16,2,delta::BE::Table,write,0.642669,7.452044090909091,0.018200723850740376,7.436014,7.444347,7.464931
